log_q,log_p,log_y,share,log_hhsize,log_driver,log_hhr_age,total_wrkr,publictransit_d,cl5_smtown_d,cl5_suburban_d,cl5_secondcity_d,cl5_urban_d,popdensity_d2,popdensity_d3,popdensity_d4,popdensity_d5,popdensity_d6,popdensity_d7,popdensity_d8,state_fips,distance_oil1000
6.7607923,0.36104253,11.258033,0.0159835,1.0986123,0.6931472,3.637586,2,0,0,0,1,0,0,0,1,0,0,0,0,6,2.8637257
7.16206,0.36108255,11.042922,0.029605966,1.0986123,0.6931472,3.3672957,2,0,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
6.828668,0.3612895,10.768485,0.027916782,1.3862944,0.6931472,3.713572,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.807198,0.3614992,11.695247,0.029406201,1.3862944,1.0986123,3.7376697,3,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
5.571397,0.36102492,9.769957,0.021546664,1.3862944,0,3.871201,1,0,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
7.4685535,0.3612183,11.695247,0.020952966,1.3862944,1.0986123,3.583519,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
6.762513,0.36124828,10.021271,0.05516044,1.0986123,0.6931472,3.9318256,1,0,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.2036905,0.36097056,11.258033,0.02488793,1.3862944,1.0986123,3.4011974,3,1,0,0,0,1,0,0,0,0,0,0,1,6,2.8637257
6.9963756,0.36146724,11.695247,0.01307041,1.3862944,0.6931472,3.8501475,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
6.5023756,0.3611044,11.042922,0.015307049,1.7917595,1.0986123,3.7841897,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.628281,0.36129498,11.695247,0.024583714,1.3862944,1.3862944,3.8286414,3,1,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.0523643,0.36140013,10.95954,0.028846234,1.609438,0.6931472,3.583519,1,1,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
6.035336,0.36135462,11.042922,0.009597707,1.0986123,0,3.988984,1,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
7.3943624,0.36148965,11.695247,0.019459985,1.609438,0.6931472,3.6888795,2,1,0,1,0,0,0,1,0,0,0,0,0,6,2.8637257
6.9622855,0.36100587,11.695247,0.012626524,1.3862944,0.6931472,3.713572,1,1,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.831094,0.36162126,11.695247,0.030121015,1.609438,1.3862944,3.7376697,3,0,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
8.012703,0.3616457,11.191341,0.059785433,1.609438,0.6931472,3.7841897,1,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.964799,0.36170655,11.695247,0.034432948,1.609438,0.6931472,3.583519,1,1,1,0,0,0,0,1,0,0,0,0,0,6,2.8637257
6.211412,0.36185026,11.407565,0.007952231,1.3862944,1.0986123,2.9957323,3,0,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.079212,0.36143076,10.868568,0.03245419,1.0986123,0.6931472,3.1780539,2,0,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
6.6169167,0.36112493,11.042922,0.017165042,1.0986123,0.6931472,3.3322046,2,1,1,0,0,0,0,0,0,0,1,0,0,6,2.8637257
5.485966,0.36087942,10.388995,0.010650486,1.3862944,0.6931472,3.7841897,1,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.824233,0.36151665,10.868568,0.06837016,1.609438,0.6931472,3.583519,1,1,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
7.5320015,0.3614184,11.695247,0.022329934,1.3862944,0.6931472,3.465736,2,0,0,0,1,0,0,1,0,0,0,0,0,6,2.8637257
7.5799165,0.3613983,11.695247,0.023425449,1.609438,0.6931472,3.7612002,1,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
8.391442,0.36180675,11.695247,0.05276022,1.3862944,0.6931472,3.8286414,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.7118254,0.3616564,10.768485,0.06754216,1.3862944,0.6931472,3.6635616,1,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.859793,0.36171958,9.769957,0.21257856,1.0986123,0.6931472,2.9957323,2,0,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
7.339888,0.3616299,11.695247,0.01843086,1.609438,0.6931472,3.7841897,1,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.403394,0.36153832,11.695247,0.019637499,1.3862944,1.0986123,3.8918202,3,1,1,0,0,0,0,0,0,0,0,0,0,6,2.8637257
7.31751,0.36153093,11.695247,0.01802121,1.3862944,0.6931472,3.6635616,1,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
6.8955674,0.3618857,10.95954,0.024671977,1.7917595,0.6931472,3.4011974,1,1,0,0,0,1,0,0,0,1,0,0,0,6,2.8637257
7.327568,0.3615227,11.407565,0.024270974,1.0986123,0.6931472,3.4011974,2,0,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.527202,0.36162534,11.695247,0.022227619,1.9459101,0.6931472,3.5553482,2,0,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
6.5265307,0.36160135,11.695247,0.008171401,1.3862944,0.6931472,3.6635616,1,1,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
8.709835,0.36157286,11.695247,0.0725239,1.3862944,1.3862944,3.7841897,3,0,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
6.689629,0.36110476,11.407565,0.012818945,1.609438,0.6931472,3.8066626,1,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.7220745,0.36165383,11.695247,0.027010791,1.0986123,0.6931472,3.6888795,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
8.135515,0.36177364,11.695247,0.040845536,1.3862944,0.6931472,3.6888795,2,1,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
6.555842,0.36154953,10.388995,0.031067159,1.0986123,0.6931472,4.0775375,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.6078434,0.36116424,11.258033,0.037290163,1.609438,1.609438,3.7841897,3,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
7.494288,0.36153874,10.95954,0.044882223,1.3862944,0.6931472,3.4965076,1,0,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
6.953218,0.36133742,9.769957,0.08582881,1.3862944,0,3.9512436,1,1,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
7.271119,0.3614072,11.695247,0.01720215,1.0986123,0.6931472,3.6635616,1,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.1285024,0.36147404,11.695247,0.014916751,1.3862944,0.6931472,3.713572,2,0,1,0,0,0,1,0,0,0,0,0,0,6,2.8637257
7.8595862,0.36157468,11.695247,0.030990142,1.3862944,1.0986123,3.6635616,3,1,0,0,1,0,0,1,0,0,0,0,0,6,2.8637257
7.5475025,0.36158085,11.695247,0.022682453,1.3862944,0.6931472,3.6888795,1,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
6.0085607,0.36140877,10.532096,0.015574399,1.0986123,0.6931472,3.5553482,2,0,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
6.9434967,0.36164203,9.433484,0.11903411,1.3862944,0.6931472,3.912023,1,0,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
7.3540907,0.3614262,11.407565,0.024920907,1.609438,0.6931472,3.7612002,2,1,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
6.642584,0.36119014,11.695247,0.009173164,1.3862944,0.6931472,3.8918202,2,1,0,0,0,1,0,0,0,1,0,0,0,6,2.8637257
6.6915283,0.36161903,10.95954,0.020112917,1.3862944,0,3.4011974,2,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
6.5350976,0.3611521,11.695247,0.008238005,1.0986123,0.6931472,3.8286414,2,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
7.313681,0.36178616,11.695247,0.017956922,1.0986123,0.6931472,3.988984,1,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.4574957,0.36164418,11.042922,0.03980423,1.0986123,0.6931472,3.713572,2,0,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
7.105444,0.3613715,11.695247,0.014575233,1.0986123,0.6931472,3.8501475,1,1,0,1,0,0,1,0,0,0,0,0,0,6,2.8637257
6.5882425,0.36120918,10.95954,0.018131793,1.0986123,0.6931472,3.3672957,1,1,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
7.688169,0.36205015,11.407565,0.034827575,1.609438,1.0986123,3.6888795,3,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
5.6380777,0.36118183,10.021271,0.0179169,1.0986123,0,3.1354942,1,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
6.909228,0.3613101,11.407565,0.015970264,1.0986123,0.6931472,3.9512436,2,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.177709,0.3612836,11.407565,0.02088817,1.0986123,0.6931472,3.465736,1,1,0,0,0,1,0,0,1,0,0,0,0,6,2.8637257
7.810666,0.3612463,11.042922,0.05664173,1.7917595,0.6931472,3.8066626,1,0,1,0,0,0,0,0,0,0,1,0,0,6,2.8637257
6.0410604,0.3605034,10.95954,0.010483253,1.0986123,0.6931472,3.4965076,1,0,1,0,0,0,0,0,0,1,0,0,0,6,2.8637257
8.136559,0.36153623,11.695247,0.040878464,1.0986123,0.6931472,3.8286414,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
6.8753333,0.36138675,11.191341,0.01916592,1.3862944,0.6931472,3.7376697,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.8797235,0.3616818,11.695247,0.031623922,1.3862944,0.6931472,3.8066626,2,1,1,0,0,0,0,0,0,0,1,0,0,6,2.8637257
6.547572,0.3611526,11.258033,0.012915738,1.0986123,0.6931472,3.4339871,2,0,0,1,0,0,0,0,0,0,0,1,0,6,2.8637257
7.4507875,0.3615516,11.695247,0.020590862,1.3862944,0.6931472,3.7376697,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.0779467,0.361192,11.407565,0.01890316,1.3862944,0.6931472,3.583519,2,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
7.52741,0.36124173,11.695247,0.022223713,1.0986123,0.6931472,3.4011974,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
4.7825127,0.3602107,10.532096,0.004564836,1.0986123,0,3.583519,1,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.614015,0.3617039,11.119883,0.043102942,1.3862944,0.6931472,3.6888795,1,1,1,0,0,0,0,0,0,0,0,0,0,6,2.8637257
7.368412,0.36137164,11.258033,0.02935626,1.3862944,1.0986123,3.5263605,3,1,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.062239,0.3613825,11.695247,0.013959077,1.3862944,0.6931472,3.583519,2,1,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
7.020301,0.36104766,11.695247,0.013381283,1.0986123,0.6931472,3.5263605,2,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.6354914,0.36165905,11.695247,0.024770625,1.0986123,0.6931472,3.8286414,1,1,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
6.8522544,0.3611648,11.042922,0.021720413,1.3862944,0.6931472,3.871201,2,0,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
6.6754565,0.3611017,9.433484,0.090997286,1.9459101,0.6931472,3.7612002,3,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.3828278,0.36135593,11.119883,0.03419421,1.609438,1.0986123,3.7376697,2,1,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.4662094,0.3612802,11.695247,0.020905197,1.3862944,0.6931472,3.6635616,1,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.6508937,0.36148402,10.021271,0.13413711,1.609438,0,3.6888795,2,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
7.9077897,0.36147553,10.388995,0.12006405,1.7917595,1.3862944,3.3672957,3,0,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
7.4122443,0.36154655,11.407565,0.0264163,1.609438,0.6931472,3.5263605,2,1,0,0,1,0,0,0,1,0,0,0,0,6,2.8637257
7.5470834,0.3615507,10.388995,0.08371296,1.0986123,0.6931472,3.218876,2,0,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.143094,0.3614038,11.258033,0.023434747,1.3862944,0.6931472,3.637586,2,1,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
7.622901,0.3616764,10.532096,0.07827565,1.3862944,0.6931472,3.4011974,2,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.0980873,0.3614507,11.407565,0.019292729,1.0986123,0.6931472,3.3672957,2,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
6.6758633,0.3611305,11.407565,0.012644018,1.609438,0.6931472,3.5263605,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
6.8572087,0.36132753,10.657259,0.03210566,1.3862944,0.6931472,3.2580965,1,1,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
6.5550027,0.36121324,11.042922,0.016135944,1.0986123,0.6931472,3.871201,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
6.3751545,0.3608588,11.695247,0.007018305,1.0986123,0.6931472,3.3672957,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2.8637257
6.9431205,0.3612698,10.868568,0.028320255,1.3862944,0.6931472,3.0910425,2,1,0,1,0,0,0,0,0,0,0,1,0,6,2.8637257
6.898439,0.3613575,11.695247,0.011849728,1.0986123,0.6931472,3.713572,1,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
5.1002655,0.3603734,10.021271,0.01045545,1.3862944,0.6931472,3.9512436,0,1,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.338995,0.36148167,11.695247,0.018411672,1.3862944,0.6931472,3.713572,1,1,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
6.9456377,0.36135328,10.532096,0.0397516,1.3862944,0.6931472,3.7612002,2,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.543285,0.36162832,10.768485,0.05706457,1.3862944,1.0986123,3.871201,2,0,1,0,0,0,0,0,0,1,0,0,0,6,2.8637257
7.2260094,0.36145902,11.407565,0.021925682,1.3862944,0.6931472,3.713572,2,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
6.9533515,0.36135867,11.695247,0.012518638,1.609438,0.6931472,3.5263605,1,1,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
7.1551375,0.36145717,11.407565,0.02042552,1.609438,0.6931472,3.5263605,1,0,0,0,0,1,0,0,0,1,0,0,0,6,2.8637257
7.300169,0.36144298,11.695247,0.017709838,1.3862944,0.6931472,3.7376697,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
6.4972506,0.36157918,9.433484,0.07618015,1.0986123,0.6931472,2.944439,1,0,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
7.585594,0.36153725,11.407565,0.031416137,1.609438,0.6931472,3.5263605,2,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
6.4522295,0.36150932,10.388995,0.028008243,1.609438,0,3.7841897,2,0,1,0,0,0,0,0,0,1,0,0,0,6,2.8637257
7.572547,0.36171567,10.021271,0.12405776,2.1972246,0.6931472,3.6888795,2,1,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
8.838536,0.36185738,11.695247,0.08250852,1.3862944,0.6931472,3.583519,1,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
8.021898,0.3616901,10.768485,0.092098475,1.609438,0.6931472,3.295837,1,0,1,0,0,0,0,1,0,0,0,0,0,6,2.8637257
7.341424,0.36137688,11.407565,0.02460602,1.609438,1.3862944,3.6888795,3,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
8.143926,0.36173385,11.695247,0.041188873,1.3862944,1.0986123,4.204693,1,0,1,0,0,0,1,0,0,0,0,0,0,6,2.8637257
7.3864183,0.3615541,11.191341,0.031956825,1.609438,0.6931472,3.3322046,1,0,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
7.740357,0.3617008,11.042922,0.052820075,1.0986123,0.6931472,3.218876,2,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.7642937,0.36154437,11.119883,0.050084442,1.609438,0.6931472,3.465736,1,1,0,0,1,0,0,0,0,0,0,0,0,6,2.8637257
7.1917524,0.3615167,10.868568,0.03632317,1.609438,0.6931472,3.912023,1,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
5.7045107,0.36094597,11.407565,0.004785771,1.0986123,0.6931472,3.6888795,2,0,1,0,0,0,0,0,0,0,1,0,0,6,2.8637257
7.9210153,0.36173785,11.407565,0.043945204,1.0986123,0.6931472,3.8918202,2,1,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
7.1853266,0.3614267,11.695247,0.01578818,1.609438,1.0986123,3.7841897,3,1,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
7.461683,0.36154637,11.695247,0.020816322,1.3862944,0.6931472,3.8501475,2,1,1,0,0,0,0,0,0,0,0,0,0,6,2.8637257
6.853156,0.36153,11.191341,0.018748235,1.3862944,0.6931472,3.5553482,1,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
6.9346304,0.3614625,10.95954,0.025643956,1.3862944,0.6931472,3.6635616,3,0,0,0,1,0,0,0,0,0,0,1,0,6,2.8637257
6.6320357,0.36098927,11.695247,0.009075091,1.3862944,0.6931472,3.912023,1,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
8.004957,0.3615163,11.695247,0.035837043,1.0986123,0.6931472,3.7612002,2,0,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.771702,0.3614832,11.695247,0.02838024,1.0986123,0.6931472,3.871201,2,1,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
7.9967585,0.36150187,11.695247,0.035543896,1.609438,1.0986123,3.8286414,3,0,0,1,0,0,0,1,0,0,0,0,0,6,2.8637257
7.629266,0.36151475,11.695247,0.024613345,1.3862944,1.0986123,3.4965076,3,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
7.3489785,0.36160433,11.119883,0.03306434,1.0986123,0.6931472,3.6635616,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.247917,0.36118665,11.695247,0.01680392,1.3862944,0.6931472,3.7612002,2,1,1,0,0,0,0,0,0,1,0,0,0,6,2.8637257
7.4457517,0.36123392,11.695247,0.020480923,1.609438,1.0986123,3.6635616,3,0,1,0,0,0,1,0,0,0,0,0,0,6,2.8637257
7.444998,0.36153972,11.695247,0.020471742,1.3862944,0.6931472,3.912023,2,1,1,0,0,0,0,0,0,1,0,0,0,6,2.8637257
6.9541755,0.36141193,11.407565,0.016706161,1.3862944,0.6931472,3.988984,2,1,0,0,0,1,0,0,0,0,0,0,1,6,2.8637257
7.519422,0.3616036,11.695247,0.022054885,1.0986123,0.6931472,3.9318256,2,0,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
7.5605836,0.36150843,10.95954,0.0479571,1.3862944,1.0986123,4.1108737,3,1,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
5.344329,0.36002657,8.922658,0.04002292,1.609438,0.6931472,3.218876,1,1,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
7.6655374,0.36149305,11.695247,0.025521943,1.3862944,0.6931472,3.4965076,2,1,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
6.711287,0.36152768,10.768485,0.024830807,1.7917595,0.6931472,3.637586,1,0,1,0,0,0,0,0,0,1,0,0,0,6,2.8637257
6.367817,0.36103636,10.768485,0.01760395,1.0986123,0.6931472,3.5263605,1,1,0,0,0,1,0,0,0,0,0,0,1,6,2.8637257
6.71829,0.3617072,11.119883,0.017599484,1.609438,1.0986123,3.7376697,3,0,1,0,0,0,0,0,0,0,1,0,0,6,2.8637257
6.389173,0.3609188,10.221941,0.031059537,1.0986123,0.6931472,3.988984,1,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.251258,0.36092994,10.95954,0.035177365,1.609438,0.6931472,3.4339871,2,0,1,0,0,0,0,0,1,0,0,0,0,6,2.8637257
7.061151,0.36168927,11.042922,0.026780488,1.3862944,1.0986123,3.9702919,2,0,0,0,1,0,0,0,0,0,0,1,0,6,2.8637257
7.934777,0.3615296,11.258033,0.0517295,1.609438,1.0986123,3.871201,2,0,1,0,0,0,0,0,0,0,0,0,0,6,2.8637257
7.0665097,0.3613801,11.258033,0.021706505,1.3862944,0.6931472,3.7376697,1,0,0,0,0,1,0,0,0,1,0,0,0,6,2.8637257
6.6532316,0.36130437,10.221941,0.04046146,1.0986123,0.6931472,4.0073333,1,1,0,0,0,1,0,0,0,0,0,0,1,6,2.8637257
6.345651,0.3608319,11.191341,0.011278479,1.0986123,0.6931472,3.4965076,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.015698,0.36115444,11.695247,0.013321254,1.3862944,0.6931472,3.6635616,1,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.992161,0.36162832,10.95954,0.07384764,1.3862944,1.0986123,3.9702919,3,0,1,0,0,0,1,0,0,0,0,0,0,6,2.8637257
7.0497327,0.36138427,11.695247,0.013785606,1.3862944,1.0986123,2.8903718,2,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.4061627,0.3614131,11.407565,0.026252631,1.3862944,0.6931472,3.583519,2,1,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
6.7826695,0.36104542,10.532096,0.033763293,1.609438,0.6931472,3.7376697,2,0,1,0,0,0,0,0,1,0,0,0,0,6,2.8637257
7.350958,0.3614267,11.191341,0.030839559,1.609438,0.6931472,3.6888795,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.698928,0.36161065,11.695247,0.026391624,1.3862944,1.0986123,3.6109178,2,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
7.015268,0.3615228,11.042922,0.025575228,1.609438,0.6931472,3.465736,2,1,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
7.357397,0.36161032,11.407565,0.025008049,1.3862944,0.6931472,3.8066626,2,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
4.3662443,0.3635828,11.695247,9.44E-04,1.3862944,0.6931472,3.7612002,2,0,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.4534774,0.36141267,11.695247,0.020643456,1.609438,1.0986123,3.713572,3,1,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.651864,0.36156482,11.695247,0.025177157,1.609438,1.0986123,3.8918202,3,0,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.7071223,0.36202323,11.258033,0.0412177,1.3862944,0.6931472,3.465736,1,0,1,0,0,0,0,0,0,1,0,0,0,6,2.8637257
7.569011,0.36158723,11.695247,0.02317576,1.3862944,0.6931472,3.7612002,2,1,1,0,0,0,0,1,0,0,0,0,0,6,2.8637257
6.880623,0.36139065,10.532096,0.037250772,1.7917595,1.3862944,4.1108737,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.650704,0.36161977,11.695247,0.02514935,1.3862944,0.6931472,3.5263605,1,1,1,0,0,0,0,0,0,1,0,0,0,6,2.8637257
7.419916,0.36146224,11.695247,0.01996312,1.609438,1.0986123,3.465736,3,1,0,0,1,0,0,0,0,0,1,0,0,6,2.8637257
7.057523,0.36135328,11.695247,0.013892988,1.0986123,0.6931472,3.6635616,1,0,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
5.161409,0.36013892,7.824046,0.1000087,1.0986123,0,3.8286414,2,1,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
7.1098156,0.3613423,11.695247,0.014638665,1.0986123,0.6931472,3.7612002,2,0,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.135222,0.36127555,11.695247,0.015014339,1.3862944,0.6931472,3.7612002,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.785539,0.36134928,11.695247,0.028771825,1.0986123,0.6931472,3.6888795,2,1,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
7.1806226,0.36123458,11.042922,0.030165255,1.609438,1.0986123,3.7376697,3,0,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.929375,0.3615023,11.695247,0.033227764,1.3862944,0.6931472,3.871201,2,0,1,0,0,0,0,1,0,0,0,0,0,6,2.8637257
7.6888065,0.36153665,11.407565,0.0348319,1.3862944,0.6931472,3.6888795,1,1,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
7.456182,0.36158922,11.042922,0.039749794,1.0986123,0.6931472,3.7612002,2,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
7.3894916,0.36140501,11.695247,0.019363793,1.3862944,1.0986123,2.8903718,2,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.417313,0.36160293,11.695247,0.019914024,1.7917595,0.6931472,3.6888795,1,1,0,1,0,0,0,0,0,1,0,0,0,6,2.8637257
7.2905135,0.36144024,10.388995,0.064761646,1.0986123,0.6931472,3.7376697,1,1,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
7.6242414,0.36148542,11.695247,0.02448927,1.609438,0.6931472,3.6635616,2,0,0,1,0,0,0,0,1,0,0,0,0,6,2.8637257
7.297118,0.36135578,11.119883,0.031385504,1.3862944,0.6931472,3.583519,1,1,1,0,0,0,0,0,0,1,0,0,0,6,2.8637257
8.180521,0.36168024,11.042922,0.08202584,1.0986123,0.6931472,3.4011974,2,1,1,0,0,0,0,0,0,0,1,0,0,6,2.8637257
7.767445,0.36152098,11.695247,0.02826076,1.3862944,1.0986123,4.276666,2,1,0,1,0,0,1,0,0,0,0,0,0,6,2.8637257
6.6228833,0.36158207,10.532096,0.02879277,1.0986123,0.6931472,3.8918202,2,0,1,0,0,0,0,0,0,0,0,0,0,6,2.8637257
7.6958113,0.36164087,10.532096,0.08419296,1.3862944,0.6931472,3.4011974,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
5.423459,0.36094165,10.221941,0.011824988,1.0986123,0.6931472,3.3672957,2,0,1,0,0,0,0,0,0,0,1,0,0,6,2.8637257
7.285859,0.36144605,11.191341,0.028896451,1.3862944,0.6931472,3.8286414,1,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.493766,0.361515,11.407565,0.028659105,1.7917595,0.6931472,3.7376697,2,1,0,0,0,1,0,0,0,0,1,0,0,6,2.8637257
7.097366,0.361414,11.042922,0.027760474,1.0986123,0.6931472,3.465736,1,1,0,1,0,0,0,0,0,0,1,0,0,6,2.8637257
7.076621,0.36144555,11.695247,0.014162177,1.3862944,0.6931472,3.5553482,1,1,0,1,0,0,1,0,0,0,0,0,0,6,2.8637257
4.1028204,0.3635828,10.532096,0.002321149,1.609438,0.6931472,3.4339871,2,0,0,0,1,0,0,0,0,0,0,0,0,6,2.8637257
6.5204325,0.36111596,11.695247,0.008117779,1.0986123,0.6931472,3.7376697,2,0,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
7.977733,0.36151332,11.191341,0.05772323,1.3862944,1.0986123,2.944439,3,0,0,0,1,0,0,0,0,1,0,0,0,6,2.8637257
6.9476295,0.36160317,11.191341,0.020607317,1.0986123,0.6931472,3.1354942,2,1,0,0,0,1,0,0,0,0,0,1,0,6,2.8637257
